GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
6089,2012,Shasta County,California,178942,11.06,25647,37.54,926,44620,216600,35.3,81.17,0.98,9.16,2.24,2.61,0.21,3.59,0.04,337,334,1.3,1.31,1,0,0
6089,2013,Shasta County,California,178942,11.06,25936,37.54,926,44620,216600,35.3,81.17,0.98,9.16,2.24,2.61,0.21,3.59,0.04,545,542,2.09,2.1,1,0,0
6089,2014,Shasta County,California,178942,11.06,26225,37.54,926,44620,216600,35.3,81.17,0.98,9.16,2.24,2.61,0.21,3.59,0.04,476,457,1.74,1.82,1,0,0
6089,2015,Shasta County,California,178942,11.06,26514,37.54,926,44620,216600,35.3,81.17,0.98,9.16,2.24,2.61,0.21,3.59,0.04,364,354,1.34,1.37,1,0,0
6089,2016,Shasta County,California,178942,11.06,26803,37.54,926,44620,216600,35.3,81.17,0.98,9.16,2.24,2.61,0.21,3.59,0.04,394,374,1.4,1.47,1,0,0
6091,2000,Sierra County,California,3555,11.29,446,29.34,513,35827,128600,26,90.3,0.17,5.99,1.58,0.14,0.08,1.69,0.06,4,3,0.67,0.9,0,0,0
6091,2001,Sierra County,California,3555,11.29,443,29.34,513,35827,128600,26,90.3,0.17,5.99,1.58,0.14,0.08,1.69,0.06,6,2,0.45,1.35,0,0,0
6091,2002,Sierra County,California,3555,11.29,440,29.34,513,35827,128600,26,90.3,0.17,5.99,1.58,0.14,0.08,1.69,0.06,11,5,1.14,2.5,0,0,0
6091,2003,Sierra County,California,3555,11.29,437,29.34,513,35827,128600,26,90.3,0.17,5.99,1.58,0.14,0.08,1.69,0.06,6,3,0.69,1.37,0,0,0
6091,2004,Sierra County,California,3555,11.29,434,29.34,513,35827,128600,26,90.3,0.17,5.99,1.58,0.14,0.08,1.69,0.06,7,3,0.69,1.61,0,0,0
6091,2005,Sierra County,California,3240,2.19,432,26.09,726,53750,346400,23.5,85.86,0.74,11.73,0.43,0,0,1.23,0,3,3,0.7,0.7,0,0,0
6091,2006,Sierra County,California,3240,2.19,429,26.09,726,53750,346400,23.5,85.86,0.74,11.73,0.43,0,0,1.23,0,7,5,1.17,1.63,0,0,0
6091,2007,Sierra County,California,3240,2.19,426,26.09,726,53750,346400,23.5,85.86,0.74,11.73,0.43,0,0,1.23,0,7,6,1.41,1.64,0,0,0
6091,2008,Sierra County,California,3240,2.19,423,26.09,726,53750,346400,23.5,85.86,0.74,11.73,0.43,0,0,1.23,0,8,6,1.42,1.89,0,0,0
6091,2009,Sierra County,California,3240,2.19,420,26.09,726,53750,346400,23.5,85.86,0.74,11.73,0.43,0,0,1.23,0,9,6,1.43,2.14,0,0,0
6091,2010,Sierra County,California,3240,8.97,417,28.14,1026,42500,265600,36.1,88.12,0.15,8.3,1.27,0.37,0.06,1.7,0.03,4,2,0.48,0.96,0,0,0
6091,2011,Sierra County,California,3021,6.89,416,21.65,938,42833,170400,34.2,87.98,0.1,8.87,0.86,0.03,0.46,1.69,0,11,10,2.4,2.64,0,0,0
6091,2012,Sierra County,California,3021,6.89,415,21.65,938,42833,170400,34.2,87.98,0.1,8.87,0.86,0.03,0.46,1.69,0,10,5,1.2,2.41,0,0,0
6091,2013,Sierra County,California,3021,6.89,415,21.65,938,42833,170400,34.2,87.98,0.1,8.87,0.86,0.03,0.46,1.69,0,5,3,0.72,1.21,0,0,0
6091,2014,Sierra County,California,3021,6.89,414,21.65,938,42833,170400,34.2,87.98,0.1,8.87,0.86,0.03,0.46,1.69,0,7,5,1.21,1.69,0,0,0
6091,2015,Sierra County,California,3021,6.89,413,21.65,938,42833,170400,34.2,87.98,0.1,8.87,0.86,0.03,0.46,1.69,0,2,2,0.48,0.48,0,0,0
6091,2016,Sierra County,California,3021,6.89,412,21.65,938,42833,170400,34.2,87.98,0.1,8.87,0.86,0.03,0.46,1.69,0,0,0,0,0,0,0,0
6093,2000,Siskiyou County,California,44301,18.56,6084,32.79,471,29530,100300,28.4,83.32,1.26,7.57,3.62,1.18,0.11,2.85,0.09,52,51,0.84,0.85,1,0,0
6093,2001,Siskiyou County,California,44301,18.56,6163,32.79,471,29530,100300,28.4,83.32,1.26,7.57,3.62,1.18,0.11,2.85,0.09,81,76,1.23,1.31,1,0,0
6093,2002,Siskiyou County,California,44301,18.56,6242,32.79,471,29530,100300,28.4,83.32,1.26,7.57,3.62,1.18,0.11,2.85,0.09,37,33,0.53,0.59,1,0,0
6093,2003,Siskiyou County,California,44301,18.56,6322,32.79,471,29530,100300,28.4,83.32,1.26,7.57,3.62,1.18,0.11,2.85,0.09,48,40,0.63,0.76,1,0,0
6093,2004,Siskiyou County,California,44301,18.56,6401,32.79,471,29530,100300,28.4,83.32,1.26,7.57,3.62,1.18,0.11,2.85,0.09,95,73,1.14,1.48,1,0,0
6093,2005,Siskiyou County,California,44404,11.01,6480,32.95,673,37938,236800,33.7,80.79,1.38,9.69,2.44,1.47,0.19,3.98,0.06,94,76,1.17,1.45,1,0,0
6093,2006,Siskiyou County,California,44404,11.01,6559,32.95,673,37938,236800,33.7,80.79,1.38,9.69,2.44,1.47,0.19,3.98,0.06,,,,,0,0,0
6093,2007,Siskiyou County,California,44404,11.01,6638,32.95,673,37938,236800,33.7,80.79,1.38,9.69,2.44,1.47,0.19,3.98,0.06,,,,,0,0,0
6093,2008,Siskiyou County,California,44404,11.01,6718,32.95,673,37938,236800,33.7,80.79,1.38,9.69,2.44,1.47,0.19,3.98,0.06,,,,,0,0,0
6093,2009,Siskiyou County,California,44404,11.01,6797,32.95,673,37938,236800,33.7,80.79,1.38,9.69,2.44,1.47,0.19,3.98,0.06,,,,,0,0,0
6093,2010,Siskiyou County,California,44900,15.74,6876,35.25,792,37948,215200,36,79.47,1.23,10.28,3.45,1.18,0.15,4.1,0.14,,,,,0,0,0
6093,2011,Siskiyou County,California,43895,17.34,6945,36.24,806,37170,174700,35.8,78.01,1.4,11.49,2.72,1.57,0.3,4.46,0.05,,,,,0,0,0
6093,2012,Siskiyou County,California,43895,17.34,7013,36.24,806,37170,174700,35.8,78.01,1.4,11.49,2.72,1.57,0.3,4.46,0.05,,,,,0,0,0
6093,2013,Siskiyou County,California,43895,17.34,7082,36.24,806,37170,174700,35.8,78.01,1.4,11.49,2.72,1.57,0.3,4.46,0.05,,,,,0,0,0
6093,2014,Siskiyou County,California,43895,17.34,7151,36.24,806,37170,174700,35.8,78.01,1.4,11.49,2.72,1.57,0.3,4.46,0.05,,,,,0,0,0
6093,2015,Siskiyou County,California,43895,17.34,7219,36.24,806,37170,174700,35.8,78.01,1.4,11.49,2.72,1.57,0.3,4.46,0.05,,,,,0,0,0
6093,2016,Siskiyou County,California,43895,17.34,7288,36.24,806,37170,174700,35.8,78.01,1.4,11.49,2.72,1.57,0.3,4.46,0.05,,,,,0,0,0
6095,2000,Solano County,California,394542,8.28,45409,34.82,797,54099,178300,26.6,49.24,14.6,17.64,0.56,12.52,0.72,4.48,0.24,,,,,0,0,0
6095,2001,Solano County,California,394542,8.28,46079,34.82,797,54099,178300,26.6,49.24,14.6,17.64,0.56,12.52,0.72,4.48,0.24,,,,,0,0,0
6095,2002,Solano County,California,394542,8.28,46749,34.82,797,54099,178300,26.6,49.24,14.6,17.64,0.56,12.52,0.72,4.48,0.24,,,,,0,0,0
6095,2003,Solano County,California,394542,8.28,47419,34.82,797,54099,178300,26.6,49.24,14.6,17.64,0.56,12.52,0.72,4.48,0.24,,,,,0,0,0
6095,2004,Solano County,California,394542,8.28,48089,34.82,797,54099,178300,26.6,49.24,14.6,17.64,0.56,12.52,0.72,4.48,0.24,,,,,0,0,0
6095,2005,Solano County,California,406461,7.56,48759,33.73,1171,67920,430700,33.2,44.05,14.11,22,0.51,13.68,0.82,4.22,0.61,,,,,0,0,0
6095,2006,Solano County,California,406461,7.56,49430,33.73,1171,67920,430700,33.2,44.05,14.11,22,0.51,13.68,0.82,4.22,0.61,,,,,0,0,0
6095,2007,Solano County,California,406461,7.56,50100,33.73,1171,67920,430700,33.2,44.05,14.11,22,0.51,13.68,0.82,4.22,0.61,1003,983,1.96,2,1,0,0
6095,2008,Solano County,California,406461,7.56,50770,33.73,1171,67920,430700,33.2,44.05,14.11,22,0.51,13.68,0.82,4.22,0.61,1693,1663,3.28,3.33,1,0,0
6095,2009,Solano County,California,406461,7.56,51440,33.73,1171,67920,430700,33.2,44.05,14.11,22,0.51,13.68,0.82,4.22,0.61,1749,1708,3.32,3.4,0,0,0
6095,2010,Solano County,California,413344,9.01,52110,36.76,1249,69006,290500,32.8,40.8,14.21,24.04,0.45,14.28,0.78,5.09,0.35,1760,1712,3.29,3.38,1,0,0
6095,2011,Solano County,California,425753,10.25,52865,40.06,1294,66828,279100,33.6,39.76,13.54,25.27,0.3,14.65,0.8,5.42,0.26,1521,1456,2.75,2.88,1,0,0
6095,2012,Solano County,California,425753,10.25,53619,40.06,1294,66828,279100,33.6,39.76,13.54,25.27,0.3,14.65,0.8,5.42,0.26,1492,1424,2.66,2.78,1,0,0
6095,2013,Solano County,California,425753,10.25,54374,40.06,1294,66828,279100,33.6,39.76,13.54,25.27,0.3,14.65,0.8,5.42,0.26,2015,1308,2.41,3.71,1,0,0
6095,2014,Solano County,California,425753,10.25,55128,40.06,1294,66828,279100,33.6,39.76,13.54,25.27,0.3,14.65,0.8,5.42,0.26,2025,1091,1.98,3.67,1,0,0
6095,2015,Solano County,California,425753,10.25,55883,40.06,1294,66828,279100,33.6,39.76,13.54,25.27,0.3,14.65,0.8,5.42,0.26,1582,1017,1.82,2.83,1,0,0
6095,2016,Solano County,California,425753,10.25,56637,40.06,1294,66828,279100,33.6,39.76,13.54,25.27,0.3,14.65,0.8,5.42,0.26,1311,1061,1.87,2.31,1,0,0
6097,2000,Sonoma County,California,458614,8.06,61928,35.92,864,53076,273200,27.5,74.5,1.33,17.34,0.76,3.01,0.18,2.68,0.2,,,,,0,0,0
6097,2001,Sonoma County,California,458614,8.06,63090,35.92,864,53076,273200,27.5,74.5,1.33,17.34,0.76,3.01,0.18,2.68,0.2,,,,,0,0,0
6097,2002,Sonoma County,California,458614,8.06,64251,35.92,864,53076,273200,27.5,74.5,1.33,17.34,0.76,3.01,0.18,2.68,0.2,977,551,0.86,1.52,1,0,0
6097,2003,Sonoma County,California,458614,8.06,65413,35.92,864,53076,273200,27.5,74.5,1.33,17.34,0.76,3.01,0.18,2.68,0.2,702,431,0.66,1.07,1,0,0
6097,2004,Sonoma County,California,458614,8.06,66575,35.92,864,53076,273200,27.5,74.5,1.33,17.34,0.76,3.01,0.18,2.68,0.2,,,,,0,0,0
6097,2005,Sonoma County,California,464218,5.89,67737,36.95,1185,63848,564500,32.3,68.94,1.45,22.33,0.78,3.81,0.2,2.27,0.21,,,,,0,0,0
6097,2006,Sonoma County,California,464218,5.89,68898,36.95,1185,63848,564500,32.3,68.94,1.45,22.33,0.78,3.81,0.2,2.27,0.21,,,,,0,0,0
6097,2007,Sonoma County,California,464218,5.89,70060,36.95,1185,63848,564500,32.3,68.94,1.45,22.33,0.78,3.81,0.2,2.27,0.21,,,,,0,0,0
6097,2008,Sonoma County,California,464218,5.89,71222,36.95,1185,63848,564500,32.3,68.94,1.45,22.33,0.78,3.81,0.2,2.27,0.21,,,,,0,0,0
6097,2009,Sonoma County,California,464218,5.89,72383,36.95,1185,63848,564500,32.3,68.94,1.45,22.33,0.78,3.81,0.2,2.27,0.21,,,,,0,0,0
6097,2010,Sonoma County,California,483878,7.22,73545,39.58,1243,63565,430900,33.5,66.14,1.4,24.89,0.74,3.67,0.3,2.68,0.19,,,,,0,0,0
6097,2011,Sonoma County,California,495078,7.36,74364,40.57,1320,64240,436400,33.4,64.75,1.37,25.81,0.54,3.81,0.28,3.11,0.34,,,,,0,0,0
6097,2012,Sonoma County,California,495078,7.36,75184,40.57,1320,64240,436400,33.4,64.75,1.37,25.81,0.54,3.81,0.28,3.11,0.34,,,,,0,0,0
6097,2013,Sonoma County,California,495078,7.36,76003,40.57,1320,64240,436400,33.4,64.75,1.37,25.81,0.54,3.81,0.28,3.11,0.34,,,,,0,0,0
6097,2014,Sonoma County,California,495078,7.36,76822,40.57,1320,64240,436400,33.4,64.75,1.37,25.81,0.54,3.81,0.28,3.11,0.34,,,,,0,0,0
6097,2015,Sonoma County,California,495078,7.36,77642,40.57,1320,64240,436400,33.4,64.75,1.37,25.81,0.54,3.81,0.28,3.11,0.34,,,,,0,0,0
6097,2016,Sonoma County,California,495078,7.36,78461,40.57,1320,64240,436400,33.4,64.75,1.37,25.81,0.54,3.81,0.28,3.11,0.34,,,,,0,0,0
6099,2000,Stanislaus County,California,446997,15.98,55260,38.07,611,40101,125300,27.9,57.27,2.38,31.74,0.78,4.08,0.3,3.24,0.22,2285,2218,4.01,4.13,0,0,0
6099,2001,Stanislaus County,California,446997,15.98,56316,38.07,611,40101,125300,27.9,57.27,2.38,31.74,0.78,4.08,0.3,3.24,0.22,2449,2226,3.95,4.35,0,0,0
6099,2002,Stanislaus County,California,446997,15.98,57371,38.07,611,40101,125300,27.9,57.27,2.38,31.74,0.78,4.08,0.3,3.24,0.22,2063,1846,3.22,3.6,0,0,0
6099,2003,Stanislaus County,California,446997,15.98,58427,38.07,611,40101,125300,27.9,57.27,2.38,31.74,0.78,4.08,0.3,3.24,0.22,2012,1869,3.2,3.44,0,0,0
6099,2004,Stanislaus County,California,446997,15.98,59482,38.07,611,40101,125300,27.9,57.27,2.38,31.74,0.78,4.08,0.3,3.24,0.22,2003,1910,3.21,3.37,0,0,0
6099,2005,Stanislaus County,California,505165,11.63,60538,36.82,915,51529,321700,33.9,49.97,2.76,38.94,0.67,5.04,0.48,1.9,0.23,1973,1881,3.11,3.26,0,0,0
6099,2006,Stanislaus County,California,505165,11.63,61594,36.82,915,51529,321700,33.9,49.97,2.76,38.94,0.67,5.04,0.48,1.9,0.23,2231,2140,3.47,3.62,0,0,0
6099,2007,Stanislaus County,California,505165,11.63,62649,36.82,915,51529,321700,33.9,49.97,2.76,38.94,0.67,5.04,0.48,1.9,0.23,2082,2030,3.24,3.32,1,0,0
6099,2008,Stanislaus County,California,505165,11.63,63705,36.82,915,51529,321700,33.9,49.97,2.76,38.94,0.67,5.04,0.48,1.9,0.23,2288,2118,3.32,3.59,0,0,0
6099,2009,Stanislaus County,California,505165,11.63,64760,36.82,915,51529,321700,33.9,49.97,2.76,38.94,0.67,5.04,0.48,1.9,0.23,1846,1824,2.82,2.85,1,0,0
6099,2010,Stanislaus County,California,514453,15.57,65816,39.85,978,49866,192200,34.8,46.73,2.54,41.92,0.56,4.8,0.59,2.7,0.16,2163,2146,3.26,3.29,1,0,0
6099,2011,Stanislaus County,California,527367,16.1,66540,43.29,989,50125,190800,34.5,44.73,2.45,43.63,0.49,5.25,0.7,2.58,0.18,,,,,0,0,0
6099,2012,Stanislaus County,California,527367,16.1,67265,43.29,989,50125,190800,34.5,44.73,2.45,43.63,0.49,5.25,0.7,2.58,0.18,,,,,0,0,0
6099,2013,Stanislaus County,California,527367,16.1,67989,43.29,989,50125,190800,34.5,44.73,2.45,43.63,0.49,5.25,0.7,2.58,0.18,,,,,0,0,0
6099,2014,Stanislaus County,California,527367,16.1,68713,43.29,989,50125,190800,34.5,44.73,2.45,43.63,0.49,5.25,0.7,2.58,0.18,,,,,0,0,0
6099,2015,Stanislaus County,California,527367,16.1,69438,43.29,989,50125,190800,34.5,44.73,2.45,43.63,0.49,5.25,0.7,2.58,0.18,,,,,0,0,0
6099,2016,Stanislaus County,California,527367,16.1,70162,43.29,989,50125,190800,34.5,44.73,2.45,43.63,0.49,5.25,0.7,2.58,0.18,,,,,0,0,0
6101,2000,Sutter County,California,78930,15.54,10401,38.48,506,38375,120700,25.8,60.22,1.8,22.21,1.19,11.11,0.18,3.05,0.24,269,264,2.54,2.59,1,0,0
6101,2001,Sutter County,California,78930,15.54,10583,38.48,506,38375,120700,25.8,60.22,1.8,22.21,1.19,11.11,0.18,3.05,0.24,350,259,2.45,3.31,0,0,0
6101,2002,Sutter County,California,78930,15.54,10766,38.48,506,38375,120700,25.8,60.22,1.8,22.21,1.19,11.11,0.18,3.05,0.24,298,221,2.05,2.77,1,0,0
6101,2003,Sutter County,California,78930,15.54,10948,38.48,506,38375,120700,25.8,60.22,1.8,22.21,1.19,11.11,0.18,3.05,0.24,304,218,1.99,2.78,1,0,0
6101,2004,Sutter County,California,78930,15.54,11131,38.48,506,38375,120700,25.8,60.22,1.8,22.21,1.19,11.11,0.18,3.05,0.24,318,212,1.9,2.86,1,0,0
6101,2005,Sutter County,California,90731,9.38,11313,36.48,852,52155,279800,30.8,54,1.78,26.99,0.73,12.3,0.23,3.55,0.42,286,227,2.01,2.53,1,0,0
6101,2006,Sutter County,California,90731,9.38,11495,36.48,852,52155,279800,30.8,54,1.78,26.99,0.73,12.3,0.23,3.55,0.42,252,240,2.09,2.19,1,0,0
6101,2007,Sutter County,California,90731,9.38,11678,36.48,852,52155,279800,30.8,54,1.78,26.99,0.73,12.3,0.23,3.55,0.42,245,218,1.87,2.1,1,0,0
6101,2008,Sutter County,California,90731,9.38,11860,36.48,852,52155,279800,30.8,54,1.78,26.99,0.73,12.3,0.23,3.55,0.42,346,264,2.23,2.92,1,0,0
6101,2009,Sutter County,California,90731,9.38,12043,36.48,852,52155,279800,30.8,54,1.78,26.99,0.73,12.3,0.23,3.55,0.42,252,237,1.97,2.09,1,0,0
6101,2010,Sutter County,California,94737,13.68,12225,38.89,869,50510,204200,31.5,50.44,1.81,28.76,0.98,14.19,0.27,3.35,0.2,261,235,1.92,2.13,1,0,0
6101,2011,Sutter County,California,95247,14.69,12319,40.9,906,52017,198700,32.9,48.41,1.93,29.67,0.7,14.64,0.3,4.21,0.14,334,287,2.33,2.71,1,0,0
6101,2012,Sutter County,California,95247,14.69,12413,40.9,906,52017,198700,32.9,48.41,1.93,29.67,0.7,14.64,0.3,4.21,0.14,345,330,2.66,2.78,1,0,0
6101,2013,Sutter County,California,95247,14.69,12507,40.9,906,52017,198700,32.9,48.41,1.93,29.67,0.7,14.64,0.3,4.21,0.14,357,338,2.7,2.85,1,0,0
6101,2014,Sutter County,California,95247,14.69,12601,40.9,906,52017,198700,32.9,48.41,1.93,29.67,0.7,14.64,0.3,4.21,0.14,320,280,2.22,2.54,1,0,0
6101,2015,Sutter County,California,95247,14.69,12695,40.9,906,52017,198700,32.9,48.41,1.93,29.67,0.7,14.64,0.3,4.21,0.14,,,,,0,0,0
6101,2016,Sutter County,California,95247,14.69,12789,40.9,906,52017,198700,32.9,48.41,1.93,29.67,0.7,14.64,0.3,4.21,0.14,,,,,0,0,0
6103,2000,Tehama County,California,56039,17.25,6799,32.36,486,31206,103000,26.8,78.47,0.5,15.83,1.8,0.75,0.09,2.37,0.19,,,,,0,0,0
6103,2001,Tehama County,California,56039,17.25,6960,32.36,486,31206,103000,26.8,78.47,0.5,15.83,1.8,0.75,0.09,2.37,0.19,266,164,2.36,3.82,0,0,0
6103,2002,Tehama County,California,56039,17.25,7120,32.36,486,31206,103000,26.8,78.47,0.5,15.83,1.8,0.75,0.09,2.37,0.19,211,121,1.7,2.96,1,0,0
6103,2003,Tehama County,California,56039,17.25,7281,32.36,486,31206,103000,26.8,78.47,0.5,15.83,1.8,0.75,0.09,2.37,0.19,180,112,1.54,2.47,1,0,0
6103,2004,Tehama County,California,56039,17.25,7441,32.36,486,31206,103000,26.8,78.47,0.5,15.83,1.8,0.75,0.09,2.37,0.19,192,164,2.2,2.58,1,0,0
6103,2005,Tehama County,California,60601,16.05,7602,35.68,723,36949,227900,31.2,73.82,0.83,20.03,1.49,1.26,0.1,2.39,0.09,168,165,2.17,2.21,1,0,0
6103,2006,Tehama County,California,60601,16.05,7762,35.68,723,36949,227900,31.2,73.82,0.83,20.03,1.49,1.26,0.1,2.39,0.09,181,178,2.29,2.33,1,0,0
6103,2007,Tehama County,California,60601,16.05,7923,35.68,723,36949,227900,31.2,73.82,0.83,20.03,1.49,1.26,0.1,2.39,0.09,141,141,1.78,1.78,1,0,0
6103,2008,Tehama County,California,60601,16.05,8083,35.68,723,36949,227900,31.2,73.82,0.83,20.03,1.49,1.26,0.1,2.39,0.09,163,157,1.94,2.02,1,0,0
6103,2009,Tehama County,California,60601,16.05,8244,35.68,723,36949,227900,31.2,73.82,0.83,20.03,1.49,1.26,0.1,2.39,0.09,160,157,1.9,1.94,1,0,0
6103,2010,Tehama County,California,63463,15.12,8404,35.36,824,40307,189500,30.9,71.86,0.55,21.91,1.9,0.98,0.1,2.59,0.11,84,83,0.99,1,1,0,0
6103,2011,Tehama County,California,63152,13.89,8485,32.47,782,41001,171500,32.3,70.13,0.46,23.46,1.76,1.27,0.2,2.7,0.01,245,242,2.85,2.89,1,0,0
6103,2012,Tehama County,California,63152,13.89,8566,32.47,782,41001,171500,32.3,70.13,0.46,23.46,1.76,1.27,0.2,2.7,0.01,253,251,2.93,2.95,1,0,0
6103,2013,Tehama County,California,63152,13.89,8647,32.47,782,41001,171500,32.3,70.13,0.46,23.46,1.76,1.27,0.2,2.7,0.01,245,245,2.83,2.83,1,0,0
6103,2014,Tehama County,California,63152,13.89,8727,32.47,782,41001,171500,32.3,70.13,0.46,23.46,1.76,1.27,0.2,2.7,0.01,243,216,2.47,2.78,1,0,0
6103,2015,Tehama County,California,63152,13.89,8808,32.47,782,41001,171500,32.3,70.13,0.46,23.46,1.76,1.27,0.2,2.7,0.01,213,188,2.13,2.42,1,0,0
6103,2016,Tehama County,California,63152,13.89,8889,32.47,782,41001,171500,32.3,70.13,0.46,23.46,1.76,1.27,0.2,2.7,0.01,251,219,2.46,2.82,1,0,0
6105,2000,Trinity County,California,13022,18.65,1606,28.75,487,27711,112000,28.5,86.55,0.41,3.97,4.48,0.45,0.12,3.92,0.1,11,10,0.62,0.68,0,0,0
6105,2001,Trinity County,California,13022,18.65,1625,28.75,487,27711,112000,28.5,86.55,0.41,3.97,4.48,0.45,0.12,3.92,0.1,26,14,0.86,1.6,0,0,0
6105,2002,Trinity County,California,13022,18.65,1645,28.75,487,27711,112000,28.5,86.55,0.41,3.97,4.48,0.45,0.12,3.92,0.1,29,21,1.28,1.76,0,0,0
6105,2003,Trinity County,California,13022,18.65,1664,28.75,487,27711,112000,28.5,86.55,0.41,3.97,4.48,0.45,0.12,3.92,0.1,39,16,0.96,2.34,0,0,0
6105,2004,Trinity County,California,13022,18.65,1683,28.75,487,27711,112000,28.5,86.55,0.41,3.97,4.48,0.45,0.12,3.92,0.1,30,15,0.89,1.78,0,0,0
6105,2005,Trinity County,California,13922,8.5,1703,23.44,677,35551,255200,32.1,85.63,0.5,5.06,1.47,0.98,0.25,5.96,0.15,25,25,1.47,1.47,0,0,0
6105,2006,Trinity County,California,13922,8.5,1722,23.44,677,35551,255200,32.1,85.63,0.5,5.06,1.47,0.98,0.25,5.96,0.15,26,26,1.51,1.51,0,0,0
6105,2007,Trinity County,California,13922,8.5,1741,23.44,677,35551,255200,32.1,85.63,0.5,5.06,1.47,0.98,0.25,5.96,0.15,26,26,1.49,1.49,0,0,0
6105,2008,Trinity County,California,13922,8.5,1760,23.44,677,35551,255200,32.1,85.63,0.5,5.06,1.47,0.98,0.25,5.96,0.15,14,14,0.8,0.8,1,0,0
6105,2009,Trinity County,California,13922,8.5,1780,23.44,677,35551,255200,32.1,85.63,0.5,5.06,1.47,0.98,0.25,5.96,0.15,30,30,1.69,1.69,0,0,0
6105,2010,Trinity County,California,13786,10.25,1799,29.57,741,36569,258800,33.1,83.55,0.33,6.96,4.05,0.67,0.12,4.19,0.15,31,31,1.72,1.72,0,0,0
6105,2011,Trinity County,California,13373,11.92,1807,31.11,786,34974,263100,33.1,82.97,1.13,7.14,3.41,1.19,0.82,3.24,0.1,29,28,1.55,1.61,0,0,0
6105,2012,Trinity County,California,13373,11.92,1814,31.11,786,34974,263100,33.1,82.97,1.13,7.14,3.41,1.19,0.82,3.24,0.1,27,27,1.49,1.49,0,0,0
6105,2013,Trinity County,California,13373,11.92,1822,31.11,786,34974,263100,33.1,82.97,1.13,7.14,3.41,1.19,0.82,3.24,0.1,25,25,1.37,1.37,0,0,0
6105,2014,Trinity County,California,13373,11.92,1830,31.11,786,34974,263100,33.1,82.97,1.13,7.14,3.41,1.19,0.82,3.24,0.1,31,30,1.64,1.69,0,0,0
6105,2015,Trinity County,California,13373,11.92,1837,31.11,786,34974,263100,33.1,82.97,1.13,7.14,3.41,1.19,0.82,3.24,0.1,29,25,1.36,1.58,0,0,0
6105,2016,Trinity County,California,13373,11.92,1845,31.11,786,34974,263100,33.1,82.97,1.13,7.14,3.41,1.19,0.82,3.24,0.1,28,25,1.36,1.52,0,0,0
6107,2000,Tulare County,California,368021,23.91,42472,38.48,516,33983,97800,27.3,41.82,1.39,50.77,0.82,3.11,0.07,1.89,0.12,1081,1059,2.49,2.55,1,0,0
6107,2001,Tulare County,California,368021,23.91,43601,38.48,516,33983,97800,27.3,41.82,1.39,50.77,0.82,3.11,0.07,1.89,0.12,1237,965,2.21,2.84,1,0,0
6107,2002,Tulare County,California,368021,23.91,44731,38.48,516,33983,97800,27.3,41.82,1.39,50.77,0.82,3.11,0.07,1.89,0.12,1201,856,1.91,2.68,1,0,0
6107,2003,Tulare County,California,368021,23.91,45860,38.48,516,33983,97800,27.3,41.82,1.39,50.77,0.82,3.11,0.07,1.89,0.12,1722,1180,2.57,3.75,0,0,0
6107,2004,Tulare County,California,368021,23.91,46990,38.48,516,33983,97800,27.3,41.82,1.39,50.77,0.82,3.11,0.07,1.89,0.12,1334,1050,2.23,2.84,1,0,0
6107,2005,Tulare County,California,416299,18.46,48119,40.29,720,43164,217500,30,36.34,1.33,56.66,0.66,3.28,0.09,1.46,0.19,1627,1283,2.67,3.38,0,0,0
6107,2006,Tulare County,California,416299,18.46,49248,40.29,720,43164,217500,30,36.34,1.33,56.66,0.66,3.28,0.09,1.46,0.19,1282,1073,2.18,2.6,1,0,0
6107,2007,Tulare County,California,416299,18.46,50378,40.29,720,43164,217500,30,36.34,1.33,56.66,0.66,3.28,0.09,1.46,0.19,1326,1195,2.37,2.63,1,0,0
6107,2008,Tulare County,California,416299,18.46,51507,40.29,720,43164,217500,30,36.34,1.33,56.66,0.66,3.28,0.09,1.46,0.19,1439,1267,2.46,2.79,1,0,0
6107,2009,Tulare County,California,416299,18.46,52637,40.29,720,43164,217500,30,36.34,1.33,56.66,0.66,3.28,0.09,1.46,0.19,1368,1223,2.32,2.6,1,0,0
6107,2010,Tulare County,California,442179,20.55,53766,41.25,805,43803,172100,32.3,32.55,1.24,60.62,0.75,3.21,0.08,1.39,0.14,1459,1324,2.46,2.71,1,0,0
6107,2011,Tulare County,California,454033,23.23,54592,43.34,830,42031,162700,33.3,30.74,1.33,62.45,0.68,3.2,0.12,1.42,0.06,1427,1326,2.43,2.61,1,0,0
6107,2012,Tulare County,California,454033,23.23,55418,43.34,830,42031,162700,33.3,30.74,1.33,62.45,0.68,3.2,0.12,1.42,0.06,1416,1313,2.37,2.56,1,0,0
6107,2013,Tulare County,California,454033,23.23,56244,43.34,830,42031,162700,33.3,30.74,1.33,62.45,0.68,3.2,0.12,1.42,0.06,1405,1237,2.2,2.5,1,0,0
6107,2014,Tulare County,California,454033,23.23,57070,43.34,830,42031,162700,33.3,30.74,1.33,62.45,0.68,3.2,0.12,1.42,0.06,911,892,1.56,1.6,1,0,0
